package,fun_name,file,line1,col1,line2,col2,call_fun_name,args
survey,subset.survey.design,NA,NA,NA,NA,NA,eval,"e, x$variables, parent.frame()"
survey,svyratio.svyrep.design,NA,NA,NA,NA,NA,eval,"numerator, design$variables"
survey,svyratio.svyrep.design,NA,NA,NA,NA,NA,eval,"denominator, design$variables"
survey,svymean.pps,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svymean.pps,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,update.svyimputationList,NA,NA,NA,NA,NA,eval,"dots[[j]], object$designs[[i]]$variables, parent.frame()"
survey,with.svyDBimputationList,NA,NA,NA,NA,NA,eval,"expr, list(.design = .design), pf"
survey,with.svyDBimputationList,/tmp/RtmpH1N0wa/R.INSTALL1b3ac301b1f43/survey/R/svymi.R,190,27,190,69,eval,"expr, list(.design = .design), pf"
survey,svydesign.default,NA,NA,NA,NA,NA,eval.parent,mf
survey,svydesign.default,NA,NA,NA,NA,NA,eval.parent,mf
survey,svydesign.default,NA,NA,NA,NA,NA,eval.parent,mf
survey,svydesign.default,NA,NA,NA,NA,NA,eval.parent,mf
survey,svydesign.default,NA,NA,NA,NA,NA,eval.parent,mf
survey,svydesign.default,NA,NA,NA,NA,NA,eval.parent,mf
survey,svykappa.default,NA,NA,NA,NA,NA,eval,"bquote(svymean(~.(rows) + .(cols) + interaction(.(rows), .(cols)), design, ...))"
survey,model.frame.svyolr,NA,NA,NA,NA,NA,eval,mcall$design
survey,model.frame.svyolr,NA,NA,NA,NA,NA,eval,mcall$formula
survey,svytotal.twophase2,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svytotal.twophase2,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svycralpha,NA,NA,NA,NA,NA,eval,"bquote(update(design, `*alpha*` = .(scoredef)))"
survey,withPV.svyrep.design,NA,NA,NA,NA,NA,eval,"bquote(substitute(.(body(actioni)), sublist))"
survey,withPV.svyrep.design,NA,NA,NA,NA,NA,eval,"bquote(substitute(.(action), sublist))"
survey,withPV.svyrep.design,NA,NA,NA,NA,NA,eval,actioni
survey,withPV.svyrep.design,NA,NA,NA,NA,NA,eval,action
survey,update.svyrep.design,NA,NA,NA,NA,NA,eval,"dots[[j]], object$variables, parent.frame()"
survey,svychisq.survey.design,NA,NA,NA,NA,NA,eval,"bquote(~interaction(factor(.(rows)), factor(.(cols))) - 1)"
survey,svychisq.survey.design,NA,NA,NA,NA,NA,eval,bquote(~factor(.(rows)) - 1)
survey,svychisq.survey.design,NA,NA,NA,NA,NA,eval,bquote(~factor(.(cols)) - 1)
survey,svychisq.twophase,NA,NA,NA,NA,NA,eval,"bquote(~interaction(factor(.(rows)), factor(.(cols))) - 1)"
survey,svychisq.twophase,NA,NA,NA,NA,NA,eval,bquote(~factor(.(rows)) - 1)
survey,svychisq.twophase,NA,NA,NA,NA,NA,eval,bquote(~factor(.(cols)) - 1)
survey,update.survey.design,NA,NA,NA,NA,NA,eval,"dots[[j]], object$variables, parent.frame()"
survey,svytotal.twophase,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svytotal.twophase,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svyratio.twophase2,NA,NA,NA,NA,NA,eval,"numerator, design$variables"
survey,svyratio.twophase2,NA,NA,NA,NA,NA,eval,"denominator, model.frame(design)"
survey,svymean.survey.design2,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svymean.survey.design2,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svyglm.survey.design,NA,NA,NA,NA,NA,eval,"subset, model.frame(design), parent.frame()"
survey,svyglm.survey.design,NA,NA,NA,NA,NA,eval.parent,g$formula
survey,svyglm.survey.design,NA,NA,NA,NA,NA,eval,g
survey,svyrqss,NA,NA,NA,NA,NA,eval,"bquote(update(formula, . ~ splines::bs(.(termi), df = .(df[i]))))"
survey,summary.svytable,NA,NA,NA,NA,NA,eval,"bquote(svychisq(.(ff), design = .(call$design), statistic = .(statistic))), env"
survey,svytable.svyrep.design,NA,NA,NA,NA,NA,eval,"substitute(lhs ~ rhs, list(lhs = quote(weights), rhs = formula[[2]]))"
survey,svytable.svyrep.design,NA,NA,NA,NA,NA,eval,"substitute(lhs ~ strata + rhs, list(lhs = quote(weights), rhs = formula[[2]], strata = quote(design$strata)))"
survey,model.frame.svycoxph,NA,NA,NA,NA,NA,eval,f
survey,oldsvydesign,NA,NA,NA,NA,NA,eval.parent,mf
survey,oldsvydesign,NA,NA,NA,NA,NA,eval.parent,mf
survey,oldsvydesign,NA,NA,NA,NA,NA,eval.parent,mf
survey,oldsvydesign,NA,NA,NA,NA,NA,eval.parent,mf
survey,oldsvydesign,NA,NA,NA,NA,NA,eval.parent,mf
survey,oldsvydesign,NA,NA,NA,NA,NA,eval.parent,mf
survey,svyquantile.svyrep.design,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svymean.survey.design,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svymean.survey.design,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svymean.twophase,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svymean.twophase,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svymean.twophase2,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svymean.twophase2,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svychisq.svyrep.design,NA,NA,NA,NA,NA,eval,"bquote(~interaction(factor(.(rows)), factor(.(cols))) - 1)"
survey,svychisq.svyrep.design,NA,NA,NA,NA,NA,eval,bquote(~factor(.(rows)) - 1)
survey,svychisq.svyrep.design,NA,NA,NA,NA,NA,eval,bquote(~factor(.(cols)) - 1)
survey,svreptable,NA,NA,NA,NA,NA,eval,"substitute(lhs ~ rhs, list(lhs = quote(weights), rhs = formula[[2]]))"
survey,svreptable,NA,NA,NA,NA,NA,eval,"substitute(lhs ~ strata + rhs, list(lhs = quote(weights), rhs = formula[[2]], strata = quote(design$strata)))"
survey,withReplicates.svyrep.design,NA,NA,NA,NA,NA,eval,theta
survey,withReplicates.svyrep.design,NA,NA,NA,NA,NA,eval,theta
survey,svyvar.survey.design,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svrepquantile,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svyby.survey.design2,NA,NA,NA,NA,NA,eval,formals(sys.function())$vartype
survey,svytotal.survey.design,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svytotal.survey.design,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svysurvreg.survey.design,NA,NA,NA,NA,NA,eval,"subset, model.frame(design), parent.frame()"
survey,svysurvreg.survey.design,NA,NA,NA,NA,NA,eval.parent,g$formula
survey,svysurvreg.survey.design,NA,NA,NA,NA,NA,eval,g
survey,svymean.svyrep.design,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svymean.svyrep.design,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svycoxph.svyrep.design,NA,NA,NA,NA,NA,eval,"subset, design$variables, parent.frame()"
survey,svycoxph.svyrep.design,NA,NA,NA,NA,NA,eval,g
survey,with.svyimputationList,/tmp/RtmpH1N0wa/R.INSTALL1b3ac301b1f43/survey/R/svymi.R,137,29,137,71,eval,"expr, list(.design = .design), pf"
survey,with.svyimputationList,/tmp/RtmpH1N0wa/R.INSTALL1b3ac301b1f43/survey/R/svymi.R,143,29,143,71,eval,"expr, list(.design = .design), pf"
survey,svyby.default,NA,NA,NA,NA,NA,eval,formals(sys.function())$vartype
survey,twophase,NA,NA,NA,NA,NA,eval.parent,"model.frame(subset, data = data, na.action = na.pass)"
survey,twophase,NA,NA,NA,NA,NA,eval,"attr(terms(strata[[2]]), ""variables"")[[2]], d1$variables"
survey,svyratio.survey.design2,NA,NA,NA,NA,NA,eval,"numerator, design$variables"
survey,svyratio.survey.design2,NA,NA,NA,NA,NA,eval,"denominator, design$variables"
survey,oneanova.svyglm,NA,NA,NA,NA,NA,eval,"bquote(update(thismodel, . ~ . - (.(thisformula))))"
survey,svyratio.survey.design,NA,NA,NA,NA,NA,eval,"numerator, design$variables"
survey,svyratio.survey.design,NA,NA,NA,NA,NA,eval,"denominator, design$variables"
survey,subset.svyDBimputationList,NA,NA,NA,NA,NA,eval,"e, df, parent.frame()"
survey,subset.svyDBimputationList,NA,NA,NA,NA,NA,eval,"e, df, parent.frame()"
survey,twophase2,NA,NA,NA,NA,NA,eval.parent,"model.frame(subset, data = data, na.action = na.pass)"
survey,twophase2,NA,NA,NA,NA,NA,eval,"attr(terms(strata[[2]]), ""variables"")[[2]], d1$variables"
survey,svytable.survey.design,NA,NA,NA,NA,NA,eval,tblcall
survey,svytable.survey.design,NA,NA,NA,NA,NA,eval,tblcall
survey,svyboxplot.default,NA,NA,NA,NA,NA,eval,bquote(~.(formula[[2]]))
survey,svyboxplot.default,NA,NA,NA,NA,NA,eval,bquote(~.(formula[[3]]))
survey,svyvar.svyrep.design,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svymle,NA,NA,NA,NA,NA,eval.parent,"model.frame(formulas[[1]], data = data, na.action = na.pass)"
survey,svymle,NA,NA,NA,NA,NA,eval,"y, data, parent.frame()"
survey,svymle,NA,NA,NA,NA,NA,eval.parent,"model.frame(ff, data = data, na.action = na.pass)"
survey,svrepratio,NA,NA,NA,NA,NA,eval,"numerator, design$variables"
survey,svrepratio,NA,NA,NA,NA,NA,eval,"denominator, design$variables"
survey,svrepdesign.default,NA,NA,NA,NA,NA,eval.parent,mf
survey,svrepdesign.default,NA,NA,NA,NA,NA,eval.parent,mf
survey,svrepdesign.default,NA,NA,NA,NA,NA,eval.parent,mf
survey,subset.svyimputationList,NA,NA,NA,NA,NA,eval,"e, x$designs[[1]]$variables, parent.frame()"
survey,subset.svyimputationList,NA,NA,NA,NA,NA,eval,"e, x$designs[[i]]$variables, parent.frame()"
survey,marginpred.svykmlist,NA,NA,NA,NA,NA,eval.parent,"attr(model, ""call"")$design"
survey,marginpred.svykmlist,NA,NA,NA,NA,NA,eval,bquote(~(.(modelformula[[3]])) * (.(adjustfor)))
survey,marginpred.svykmlist,/tmp/RtmpH1N0wa/R.INSTALL1b3ac301b1f43/survey/R/margins.R,121,3,121,57,eval,"bquote(svykm(.(formula), design = design, se = .(se)))"
survey,update.twophase,NA,NA,NA,NA,NA,eval,"dots[[j]], object$phase1$sample$variables, parent.frame()"
survey,update.twophase,NA,NA,NA,NA,NA,eval,"dots[[j]], object$phase1$full$variables, parent.frame()"
survey,regTermTest,NA,NA,NA,NA,NA,eval,"bquote(update(model, . ~ . - (.(test.formula))))"
survey,unwtd.count,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,unwtd.count,NA,NA,NA,NA,NA,eval,"x, model.frame(design)"
survey,withOptions,/tmp/RtmpH1N0wa/R.INSTALL1b3ac301b1f43/survey/R/loglin.R,7,2,7,18,eval.parent,expr
survey,svypredmeans,NA,NA,NA,NA,NA,eval,"bquote(update(adjustmodel$survey.design, .groupfactor = .(groupfactor[[2]])))"
survey,svytotal.pps,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svytotal.pps,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svyratio.twophase,NA,NA,NA,NA,NA,eval,"numerator, design$variables"
survey,svyratio.twophase,NA,NA,NA,NA,NA,eval,"denominator, model.frame(design)"
survey,subset.twophase,NA,NA,NA,NA,NA,eval,"e, x$phase1$sample$variables, parent.frame()"
survey,nlcon,NA,NA,NA,NA,NA,eval,"do.call(substitute, list(dexpr, datalist))"
survey,subset.twophase2,NA,NA,NA,NA,NA,eval,"e, x$phase1$sample$variables, parent.frame()"
survey,subset.svyrep.design,NA,NA,NA,NA,NA,eval,"e, x$variables, parent.frame()"
survey,svrepglm,NA,NA,NA,NA,NA,eval,"subset, design$variables, parent.frame()"
survey,svrepglm,NA,NA,NA,NA,NA,eval.parent,formula
survey,svrepglm,NA,NA,NA,NA,NA,eval,g
survey,withReplicates.svrepvar,NA,NA,NA,NA,NA,eval,"theta, list(.replicate = design[[1]])"
survey,withReplicates.svrepvar,NA,NA,NA,NA,NA,eval,"theta, list(.replicate = matrix(rr, p, p))"
survey,marginpred.svycoxph,NA,NA,NA,NA,NA,eval,bquote(~(.(modelformula[[3]])) * (.(adjustfor)))
survey,marginpred.svycoxph,NA,NA,NA,NA,NA,eval,"bquote(svycoxph(.(formula(model)), design = design))"
survey,postStratify.svyrep.design,NA,NA,NA,NA,NA,eval.parent,mf
survey,svrepmean,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svrepmean,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,svyquantile.survey.design,NA,NA,NA,NA,NA,eval,"x, model.frame(design, na.action = na.pass)"
survey,svycdf.default,NA,NA,NA,NA,NA,eval,"formula, model.frame(design, na.action = na.pass)"
survey,svyciprop,NA,NA,NA,NA,NA,eval,"bquote(svymean(~as.numeric(.(formula[[2]])), design, ...))"
survey,svyciprop,NA,NA,NA,NA,NA,eval,"bquote(svymean(~as.numeric(.(formula[[2]])), design, ...))"
survey,svyciprop,NA,NA,NA,NA,NA,eval,"bquote(svymean(~as.numeric(.(formula[[2]])), design, ...))"
survey,svyciprop,NA,NA,NA,NA,NA,eval,"bquote(svymean(~as.numeric(.(formula[[2]])), design, ...))"
survey,svyciprop,NA,NA,NA,NA,NA,eval,"bquote(svyglm(.(formula[[2]]) ~ 1, design, family = quasibinomial))"
survey,svyciprop,NA,NA,NA,NA,NA,eval,"bquote(svymean(~as.numeric(.(formula[[2]])), design, ...))"
survey,update.twophase2,NA,NA,NA,NA,NA,eval,"dots[[j]], object$phase1$sample$variables, parent.frame()"
survey,update.twophase2,NA,NA,NA,NA,NA,eval,"dots[[j]], object$phase1$full$variables, parent.frame()"
survey,svycoxph.survey.design,NA,NA,NA,NA,NA,eval,"subset, model.frame(design), parent.frame()"
survey,svycoxph.survey.design,NA,NA,NA,NA,NA,eval.parent,g$formula
survey,svycoxph.survey.design,NA,NA,NA,NA,NA,eval,g
survey,svrepvar,NA,NA,NA,NA,NA,eval,"x, design$variables"
survey,subset.DBIsvydesign,NA,NA,NA,NA,NA,eval,"e, x$variables, parent.frame()"
survey,svytotal.survey.design2,NA,NA,NA,NA,NA,eval,bquote(~0 + .(tt))
survey,svytotal.survey.design2,NA,NA,NA,NA,NA,eval,"x, design$variables"
survival,parse_rightside,NA,NA,NA,NA,NA,eval,"j, parent.frame()"
survival,cch,NA,NA,NA,NA,NA,eval,"m, sys.parent()"
survival,cord.work,NA,NA,NA,NA,NA,eval,"fcall, parent.frame()"
survival,cord.work,/tmp/Rtmp224TvB/R.INSTALL3214a67db7dba/survival/R/concordance.R,555,26,555,51,eval,"temp, parent.frame()"
survival,survfit.coxphms,NA,NA,NA,NA,NA,eval,"parse(text = svar), newdata, tempenv"
survival,survfit.coxphms,NA,NA,NA,NA,NA,eval,tcall
survival,concordance.coxph,NA,NA,NA,NA,NA,eval,"cfun, parent.frame()"
survival,model.frame.survreg,NA,NA,NA,NA,NA,eval,"temp, parent.frame()"
survival,model.frame.survreg,NA,NA,NA,NA,NA,eval,"temp, environment(formula$terms), parent.frame()"
survival,anova.survreg,NA,NA,NA,NA,NA,eval,"parse(text = paste(""~ . -"", term.labels[iterm]))"
survival,Surv2data,NA,NA,NA,NA,NA,eval,"tform, parent.frame()"
survival,survcheck,NA,NA,NA,NA,NA,eval,"tform, parent.frame()"
survival,survcheck,NA,NA,NA,NA,NA,eval.parent,tform
survival,survfitcoxph.fit,/tmp/Rtmp224TvB/R.INSTALL3214a67db7dba/survival/R/survfitcoxph.fit.R,32,5,32,30,eval,"temp, parent.frame()"
survival,survSplit,NA,NA,NA,NA,NA,eval.parent,temp
survival,yates,NA,NA,NA,NA,NA,eval,"temp, parent.frame()"
survival,finegray,NA,NA,NA,NA,NA,eval,"temp, parent.frame()"
survival,survpenal.fit,NA,NA,NA,NA,NA,eval,calls[i]
survival,parsecovar1,NA,NA,NA,NA,NA,eval,list(stateid = i)
survival,parsecovar1,NA,NA,NA,NA,NA,eval,"parse(text = paste0(""function(...) list(stateid='"", i, ""', values=c(...))""))"
survival,parsecovar1,NA,NA,NA,NA,NA,eval,"z, env2"
survival,parsecovar1,NA,NA,NA,NA,NA,eval,"z[[2]], env2"
survival,parsecovar1,NA,NA,NA,NA,NA,eval,"z[[3]], env2"
survival,survfit.coxph,NA,NA,NA,NA,NA,eval,"parse(text = svar), newdata, tempenv"
survival,survfit.coxph,NA,NA,NA,NA,NA,eval,tcall
survival,clogit,NA,NA,NA,NA,NA,eval,"mf, parent.frame()"
survival,clogit,NA,NA,NA,NA,NA,eval,"coxcall, sys.frame(sys.parent())"
survival,model.frame.coxph,NA,NA,NA,NA,NA,eval,"temp, parent.frame()"
survival,model.frame.coxph,NA,NA,NA,NA,NA,eval,"temp, environment(formula$terms), parent.frame()"
survival,model.frame.coxph,NA,NA,NA,NA,NA,eval,formula$call$tt
survival,concordance.lm,NA,NA,NA,NA,NA,eval,"cfun, parent.frame()"
survival,survobrien,NA,NA,NA,NA,NA,eval,"temp, parent.frame()"
survival,pytot,/tmp/Rtmp224TvB/R.INSTALL3214a67db7dba/survival/R/print.pyears.R,392,9,392,73,eval,"parse(text = paste(""new[1:dd[1], 1:dd[2]"", commas, ""] <- x""))"
survival,pytot,/tmp/Rtmp224TvB/R.INSTALL3214a67db7dba/survival/R/print.pyears.R,393,9,393,73,eval,"parse(text = paste(""new[ d2[1],-d2[2]"", commas, ""] <- sum1""))"
survival,pytot,/tmp/Rtmp224TvB/R.INSTALL3214a67db7dba/survival/R/print.pyears.R,394,9,394,73,eval,"parse(text = paste(""new[-d2[1], d2[2]"", commas, ""] <- sum2""))"
survival,pytot,/tmp/Rtmp224TvB/R.INSTALL3214a67db7dba/survival/R/print.pyears.R,395,9,395,73,eval,"parse(text = paste(""new[ d2[1], d2[2]"", commas, ""] <- sum3""))"
survival,survfit.formula,NA,NA,NA,NA,NA,eval.parent,temp
survival,survfit.formula,NA,NA,NA,NA,NA,eval.parent,temp
survival,tmerge,NA,NA,NA,NA,NA,eval,"Call[[""id""]], data2, emptyenv()"
survival,tmerge,NA,NA,NA,NA,NA,eval,"Call[[""tstop""]], data2"
survival,tmerge,NA,NA,NA,NA,NA,eval,"Call[[""tstart""]], data2"
survival,tmerge,NA,NA,NA,NA,NA,eval,"dotarg, new"
survival,tmerge,NA,NA,NA,NA,NA,eval,"dotarg, data2, new"
survival,predict.coxph,NA,NA,NA,NA,NA,eval,"tcall, parent.frame()"
survival,coxpenal.fit,NA,NA,NA,NA,NA,eval,calls[i]
survival,coxph,NA,NA,NA,NA,NA,eval,"tform, parent.frame()"
survival,coxph,NA,NA,NA,NA,NA,eval.parent,tform
survival,survexp,NA,NA,NA,NA,NA,eval,"tform, parent.frame()"
survival,survexp,NA,NA,NA,NA,NA,eval,"rcall, mf"
survival,aareg,NA,NA,NA,NA,NA,eval,"m, sys.parent()"
survival,concordance.formula,NA,NA,NA,NA,NA,eval,"temp, parent.frame()"
survival,concordance.survreg,NA,NA,NA,NA,NA,eval,"cfun, parent.frame()"
survival,survreg,NA,NA,NA,NA,NA,eval,"temp, parent.frame()"
survival,survdiff,NA,NA,NA,NA,NA,eval,"m, parent.frame()"
survival,survConcordance,NA,NA,NA,NA,NA,eval,"m, sys.parent()"
survival,pyears,NA,NA,NA,NA,NA,eval,"tform, parent.frame()"
survival,pyears,NA,NA,NA,NA,NA,eval,"rcall, mf"
systemfit,nlsystemfit,NA,NA,NA,NA,NA,eval,"as.formula(eqns[[i]])[[2]], data"
systemfit,nlsystemfit,NA,NA,NA,NA,NA,eval,"as.formula(eqns[[i]])[[3]], data"
systemfit,nlsystemfit,NA,NA,NA,NA,NA,eval,"derivs[[i]], data"
systemfit,nlsystemfit,NA,NA,NA,NA,NA,eval,"as.formula(eqns[[i]])[[2]], data"
systemfit,nlsystemfit,NA,NA,NA,NA,NA,eval,"as.formula(eqns[[i]])[[3]], data"
systemfit,nlsystemfit,NA,NA,NA,NA,NA,eval,"derivs[[i]], data"
systemfit,nlsystemfit,NA,NA,NA,NA,NA,eval,"deriv(as.formula(eqns[[i]]), names(startvals)), data"
systemfit,knls,NA,NA,NA,NA,NA,eval,"as.formula(eqns[[i]])[[2]], data"
systemfit,knls,NA,NA,NA,NA,NA,eval,"as.formula(eqns[[i]])[[3]], data"
systemfit,knls,NA,NA,NA,NA,NA,eval,"deriv(eqns[[i]], names(parmnames)), data"
systemfit,knls,NA,NA,NA,NA,NA,eval,"deriv3(eqns[[i]], names(parmnames)), data"
systemfit,systemfit,NA,NA,NA,NA,NA,eval,modelFrameEq[[i]]
systemfit,systemfit,NA,NA,NA,NA,NA,eval,modelFrameInst[[i]]
tcltk2,tclTaskRun,/tmp/RtmpZ5VIsr/R.INSTALL3a8d26660dde5/tcltk2/R/tclTask.R,145,2,145,36,eval,"Task$expr, .GlobalEnv"
TeachingDemos,sliderv,NA,NA,NA,NA,NA,eval,"parse(text = paste(""tcltk::tclvalue(slider"", set.no.value[1], "")<-"", set.no.value[2], sep = """")), slider.env"
TeachingDemos,sliderv,NA,NA,NA,NA,NA,eval,"parse(text = paste(""assign(\""slider"", i, ""\"",tcltk::tclVar(starts[i]),envir=slider.env)"", sep = """"))"
TeachingDemos,sliderv,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/sliderv.R,25,5,26,26,eval,"parse(text = paste(""tcltk::tkconfigure(sc,variable=slider"", i, "")"", sep = """")), slider.env"
TeachingDemos,sliderv,NA,NA,NA,NA,NA,eval,"parse(text = paste(""tcltk::tclvalue(slider"", i, "")<-"", starts[i], sep = """")), slider.env"
TeachingDemos,roc.demo,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(cutoff), slider.env"
TeachingDemos,roc.demo,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/roc.demo.R,87,3,87,66,evalq,"tcltk::tkconfigure(sc, variable = cutoff), slider.env"
TeachingDemos,vis.boxcox.old,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(lam), slider.env"
TeachingDemos,vis.boxcox.old,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/vis.boxcox.R,49,3,49,63,evalq,"tcltk::tkconfigure(sc, variable = lam), slider.env"
TeachingDemos,etxtStop,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/R2txt.R,319,3,319,42,evalq,"rm(list = ls()), R2txt.vars"
TeachingDemos,lattice.demo,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(center), slider.env"
TeachingDemos,lattice.demo,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(width), slider.env"
TeachingDemos,lattice.demo,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(s3d), slider.env"
TeachingDemos,lattice.demo,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/lattice.demo.R,67,3,67,65,evalq,"tcltk::tkconfigure(sc, variable = center), slider.env"
TeachingDemos,lattice.demo,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/lattice.demo.R,77,3,77,65,evalq,"tcltk::tkconfigure(sc, variable = width), slider.env"
TeachingDemos,lattice.demo,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/lattice.demo.R,86,3,86,63,evalq,"tcltk::tkconfigure(sc, variable = s3d), slider.env"
TeachingDemos,TkPredict,NA,NA,NA,NA,NA,eval,tmpcall
TeachingDemos,TkPredict,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/TkPredict.R,116,2,116,53,eval,"substitute(tkexamp(cl, lst, plotloc = ""left""))"
TeachingDemos,mdtxtStop,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/R2txt.R,647,3,647,42,evalq,"rm(list = ls()), R2txt.vars"
TeachingDemos,vis.binom,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(n), slider.env"
TeachingDemos,vis.binom,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(p), slider.env"
TeachingDemos,vis.binom,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(sn), slider.env"
TeachingDemos,vis.binom,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(sp), slider.env"
TeachingDemos,vis.binom,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/vis.binom.R,71,3,71,61,evalq,"tcltk::tkconfigure(sc, variable = n), slider.env"
TeachingDemos,vis.binom,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/vis.binom.R,81,3,81,61,evalq,"tcltk::tkconfigure(sc, variable = p), slider.env"
TeachingDemos,vis.binom,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/vis.binom.R,90,3,90,62,evalq,"tcltk::tkconfigure(sc, variable = sn), slider.env"
TeachingDemos,vis.binom,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/vis.binom.R,99,3,99,62,evalq,"tcltk::tkconfigure(sc, variable = sp), slider.env"
TeachingDemos,txtStop,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/R2txt.R,137,3,137,42,evalq,"rm(list = ls()), R2txt.vars"
TeachingDemos,tkexamp,NA,NA,NA,NA,NA,eval,cl
TeachingDemos,tkexamp,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/tkexamp.R,26,17,26,24,eval,cl
TeachingDemos,tkexamp,NA,NA,NA,NA,NA,eval,"bquote(function() {    tcltk::tcl(""set"", .(tmpc), .(seq.val[i]))    tkrplot::tkrreplot(img, hscale = as.numeric(tcltk::tclvalue(hsc)), vscale = as.numeric(tcltk::tclvalue(vsc)))})"
TeachingDemos,tkexamp,NA,NA,NA,NA,NA,eval,as.call(exargs)
TeachingDemos,tkexamp,NA,NA,NA,NA,NA,eval,as.call(exargs)
TeachingDemos,rotate.cloud,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(lab1), slider.env"
TeachingDemos,rotate.cloud,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(lab2), slider.env"
TeachingDemos,rotate.cloud,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(lab3), slider.env"
TeachingDemos,rotate.cloud,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(val1), slider.env"
TeachingDemos,rotate.cloud,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(val2), slider.env"
TeachingDemos,rotate.cloud,NA,NA,NA,NA,NA,evalq,"tcltk::tclvalue(val3), slider.env"
TeachingDemos,rotate.cloud,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/rotate.cloud.R,52,3,52,64,evalq,"tcltk::tkconfigure(sc, variable = val1), slider.env"
TeachingDemos,rotate.cloud,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/rotate.cloud.R,54,3,54,66,evalq,"tcltk::tkconfigure(e, textvariable = lab1), slider.env"
TeachingDemos,rotate.cloud,/tmp/Rtmp5RA6yI/R.INSTALL3aefb4377dd0/TeachingDemos/R/rotate.cloud.R,65,3,65,64,evalq,"tcltk::tkconfigure(sc, variable = val2), slider.env"
